Data,À vista R$,À vista US$
14/03/2016,"241,21","66,18"
15/03/2016,"240,01","63,9"
16/03/2016,"240,56","64,17"
17/03/2016,"241,69","66,31"
18/03/2016,"241,68","67,32"
21/03/2016,"241,69","66,93"
22/03/2016,"241,57","67,27"
23/03/2016,"241,79","65,81"
24/03/2016,"241,89","65,55"
28/03/2016,"241,98","66,68"
29/03/2016,"241,75","66,54"
30/03/2016,"241,79","66,78"
31/03/2016,"241,84","67,1"
01/04/2016,"241,93","67,79"
04/04/2016,"242,39","67,28"
05/04/2016,"243,42","66,33"
06/04/2016,"244,6","67,05"
07/04/2016,"246,21","66,74"
08/04/2016,"247,67","68,74"
11/04/2016,"248,67","71,13"
12/04/2016,"250,45","71,29"
13/04/2016,"252,39","72,32"
14/04/2016,"253,21","72,72"
15/04/2016,"253,24","72,07"
18/04/2016,"253,96","70,47"
19/04/2016,"255,62","72,31"
20/04/2016,"258,35","73,19"
22/04/2016,"258,65","72,39"
25/04/2016,260,"73,24"
26/04/2016,"261,87","74,33"
27/04/2016,"263,75","74,89"
28/04/2016,"264,31","75,6"
29/04/2016,"265,18","77,11"
02/05/2016,266,"76,19"
03/05/2016,"266,32","74,7"
04/05/2016,"267,56","75,71"
05/05/2016,"267,69","75,49"
06/05/2016,"267,54","76,48"
09/05/2016,"267,39","75,83"
10/05/2016,"268,37","77,34"
11/05/2016,"267,72","77,69"
12/05/2016,"267,37","77,05"
13/05/2016,"267,33","75,93"
16/05/2016,"267,04","76,38"
17/05/2016,"267,28","76,63"
18/05/2016,"266,08","74,74"
19/05/2016,"267,7","75,01"
20/05/2016,"268,5","75,85"
23/05/2016,"268,02","74,84"
24/05/2016,"267,91","74,82"
25/05/2016,"266,84","74,18"
27/05/2016,"266,84",74
30/05/2016,"267,11","74,72"
31/05/2016,"267,35","73,9"
01/06/2016,"267,76","74,52"
02/06/2016,"267,66","74,68"
03/06/2016,"267,63","75,88"
06/06/2016,"267,85","76,68"
07/06/2016,"268,8","77,94"
08/06/2016,"268,49","79,65"
09/06/2016,"268,1","78,95"
10/06/2016,"266,69","77,8"
13/06/2016,"267,34","76,84"
14/06/2016,"267,76","76,72"
15/06/2016,"267,21","77,14"
16/06/2016,"266,75","76,89"
17/06/2016,"266,41","77,85"
20/06/2016,"266,33","78,4"
21/06/2016,"266,34","78,31"
22/06/2016,"267,08","79,11"
23/06/2016,"267,02","79,73"
24/06/2016,"266,02","78,84"
27/06/2016,"265,37","78,12"
28/06/2016,"264,21","79,99"
29/06/2016,"263,76","81,51"
30/06/2016,"264,29","82,23"
01/07/2016,"263,38","81,52"
04/07/2016,"261,93","80,25"
05/07/2016,"260,43","78,89"
06/07/2016,"258,23","77,41"
07/07/2016,"255,72","76,15"
08/07/2016,"253,52","77,11"
11/07/2016,"251,72","76,07"
12/07/2016,"251,32","76,41"
13/07/2016,"253,14","77,22"
14/07/2016,"252,92","77,78"
15/07/2016,254,"78,11"
18/07/2016,"257,23","79,17"
19/07/2016,"259,37","79,63"
20/07/2016,"258,88","79,68"
21/07/2016,"259,56","79,04"
22/07/2016,"260,66","79,96"
25/07/2016,"260,73","79,25"
26/07/2016,"260,49","79,64"
27/07/2016,"261,62","80,13"
28/07/2016,"262,1","79,59"
29/07/2016,"261,5","80,73"
01/08/2016,"262,26","80,15"
02/08/2016,"262,93","80,46"
03/08/2016,"262,99","81,22"
04/08/2016,"263,2","82,28"
05/08/2016,"263,56","83,27"
08/08/2016,"263,75","83,33"
09/08/2016,"263,2","83,9"
10/08/2016,"260,45","83,4"
11/08/2016,"259,04","82,55"
12/08/2016,"258,14",81
15/08/2016,"255,21","80,23"
16/08/2016,"253,48","79,59"
17/08/2016,"252,77","78,75"
18/08/2016,"252,95","78,1"
19/08/2016,"251,56","78,37"
22/08/2016,"250,87","78,32"
23/08/2016,251,"77,66"
24/08/2016,"250,36","77,65"
25/08/2016,"249,7","77,36"
26/08/2016,"248,91","76,12"
29/08/2016,"248,09","76,74"
30/08/2016,"246,95","76,1"
31/08/2016,"244,03","75,72"
01/09/2016,"244,81","75,37"
02/09/2016,"245,75","75,64"
05/09/2016,"245,61","74,93"
06/09/2016,"246,17","76,71"
08/09/2016,"245,32","76,4"
09/09/2016,"245,33","74,89"
12/09/2016,"244,88","75,46"
13/09/2016,"245,77","74,14"
14/09/2016,"246,04","73,71"
15/09/2016,"246,64","74,6"
16/09/2016,"246,74","75,6"
19/09/2016,"247,68","75,7"
20/09/2016,"249,16","76,62"
21/09/2016,"249,58","77,68"
22/09/2016,"251,12","78,01"
23/09/2016,"251,65","77,74"
26/09/2016,"251,88","77,6"
27/09/2016,"252,24","78,12"
28/09/2016,"252,02","78,15"
29/09/2016,"251,86","77,33"
30/09/2016,"250,82","77,15"
03/10/2016,"250,1","78,16"
04/10/2016,"250,15","76,85"
05/10/2016,"250,38","77,73"
06/10/2016,"250,83","77,8"
07/10/2016,"250,23","77,83"
10/10/2016,"249,43","77,85"
11/10/2016,"249,3","77,96"
13/10/2016,"249,27","78,41"
14/10/2016,"249,97","78,04"
17/10/2016,"249,78","77,96"
18/10/2016,"249,6","78,46"
19/10/2016,"251,37","79,3"
20/10/2016,"250,54","79,84"
21/10/2016,"251,21","79,37"
24/10/2016,"251,67","80,69"
25/10/2016,"251,09","80,79"
26/10/2016,"249,83","79,49"
27/10/2016,"250,32","79,39"
28/10/2016,"249,74","78,12"
31/10/2016,"249,09","78,21"
01/11/2016,"249,92","77,13"
03/11/2016,"250,37","77,37"
04/11/2016,"249,94","77,62"
07/11/2016,"250,33","78,1"
08/11/2016,"249,82","78,76"
09/11/2016,"250,51","77,94"
10/11/2016,"250,64","74,53"
11/11/2016,"252,5","74,09"
14/11/2016,"253,75","73,74"
16/11/2016,"254,98","74,38"
17/11/2016,"253,61","74,18"
18/11/2016,"253,77","75,06"
21/11/2016,"253,74","75,7"
22/11/2016,"254,77","75,87"
23/11/2016,"255,09","75,27"
24/11/2016,"257,27","75,91"
25/11/2016,"258,24","75,66"
28/11/2016,"259,07","76,58"
29/11/2016,"259,26","76,32"
30/11/2016,"258,99","76,49"
01/12/2016,"260,59","75,08"
02/12/2016,"261,87","75,6"
05/12/2016,"264,99","77,3"
06/12/2016,"266,15","78,12"
07/12/2016,"266,84","78,18"
08/12/2016,"267,7","79,11"
09/12/2016,"269,56","80,06"
12/12/2016,"270,46","80,83"
13/12/2016,"270,68","81,43"
14/12/2016,"271,4","81,23"
15/12/2016,"272,8","80,88"
16/12/2016,"273,1","80,54"
19/12/2016,"273,18","81,02"
20/12/2016,"273,12","81,6"
21/12/2016,"272,87","81,99"
22/12/2016,"272,87","82,76"
23/12/2016,"272,86","83,42"
26/12/2016,"272,86","83,29"
27/12/2016,"272,83","83,28"
28/12/2016,"273,05","83,2"
29/12/2016,"272,95","84,01"
02/01/2017,"273,36","83,21"
03/01/2017,"273,47","83,96"
04/01/2017,"275,15","85,4"
05/01/2017,"274,98","85,99"
06/01/2017,"277,51","86,13"
09/01/2017,"277,85","86,97"
10/01/2017,"277,29","86,82"
11/01/2017,"276,75","86,92"
12/01/2017,"276,51","87,2"
13/01/2017,"274,83","85,54"
16/01/2017,"274,6","84,86"
17/01/2017,"274,29","85,45"
18/01/2017,"274,48","85,27"
19/01/2017,"273,31","85,49"
20/01/2017,"275,2","86,6"
23/01/2017,"274,78","86,76"
24/01/2017,"273,65","86,35"
25/01/2017,"276,58","87,28"
26/01/2017,"275,87","86,78"
27/01/2017,"273,81","86,84"
30/01/2017,"273,12","87,62"
31/01/2017,"273,75","86,99"
01/02/2017,"273,95",87
02/02/2017,"274,26","87,96"
03/02/2017,"274,71","88,22"
06/02/2017,"273,41","87,52"
07/02/2017,"272,28","87,21"
08/02/2017,"273,38","87,74"
09/02/2017,"272,92","87,2"
10/02/2017,"272,13","87,59"
13/02/2017,"272,26","87,52"
14/02/2017,"272,65","88,04"
15/02/2017,"271,06","88,41"
16/02/2017,"271,03","88,08"
17/02/2017,"271,27","87,73"
20/02/2017,"272,4","88,3"
21/02/2017,"271,71","87,99"
22/02/2017,"270,59","88,17"
23/02/2017,"269,81","88,17"
24/02/2017,"269,44","86,64"
01/03/2017,"269,28","87,03"
02/03/2017,"272,13","86,47"
03/03/2017,"271,23","87,07"
06/03/2017,"272,56","87,22"
07/03/2017,"271,55","87,17"
08/03/2017,"271,45","85,88"
09/03/2017,"272,48","85,34"
10/03/2017,"274,08","87,29"
13/03/2017,"273,58","86,8"
14/03/2017,"271,97","85,63"
15/03/2017,"271,9","87,31"
16/03/2017,"273,72","87,76"
17/03/2017,"275,01","88,74"
20/03/2017,"274,1","89,31"
21/03/2017,"274,55","89,03"
22/03/2017,"273,63","88,41"
23/03/2017,"274,67","87,59"
24/03/2017,"273,25","87,95"
27/03/2017,"273,28","87,28"
28/03/2017,"273,7","87,14"
29/03/2017,"273,47","87,71"
30/03/2017,"275,11","87,7"
31/03/2017,"274,49","87,78"
03/04/2017,"272,31","87,5"
04/04/2017,"271,86","87,75"
05/04/2017,"272,24","87,71"
06/04/2017,"272,3","86,58"
07/04/2017,"271,95","86,22"
10/04/2017,"272,99","87,08"
11/04/2017,"274,07","87,01"
12/04/2017,"273,91","87,01"
13/04/2017,"272,38","86,61"
17/04/2017,"273,52","88,15"
18/04/2017,"272,14","87,23"
19/04/2017,"273,56","87,12"
20/04/2017,"273,76","86,77"
24/04/2017,"273,65","87,37"
25/04/2017,"273,51","86,77"
26/04/2017,"273,79","86,23"
27/04/2017,"274,1","86,33"
28/04/2017,"274,54","86,52"
02/05/2017,"274,36","86,99"
03/05/2017,"273,99","86,82"
04/05/2017,"274,16","86,08"
05/05/2017,"272,91","85,98"
08/05/2017,"273,54","85,56"
09/05/2017,"272,52","85,62"
10/05/2017,"273,71","86,48"
11/05/2017,"273,8","86,87"
12/05/2017,"274,03","87,66"
15/05/2017,"274,89","88,45"
16/05/2017,"273,57","88,31"
17/05/2017,"273,25","87,55"
18/05/2017,"274,95","81,3"
19/05/2017,"276,52","84,82"
22/05/2017,"275,62","84,06"
23/05/2017,"275,75","84,51"
24/05/2017,"275,15","83,91"
25/05/2017,"276,01","83,92"
26/05/2017,"275,94","84,46"
29/05/2017,"275,58","84,27"
30/05/2017,"275,83","84,56"
31/05/2017,"275,48","85,1"
01/06/2017,"275,59","84,85"
02/06/2017,"276,11","84,93"
05/06/2017,"278,35","84,66"
06/06/2017,"276,73","84,39"
07/06/2017,"277,21","84,59"
08/06/2017,"276,53","84,75"
09/06/2017,"276,92","84,38"
12/06/2017,"277,38","83,73"
13/06/2017,"276,72","83,73"
14/06/2017,"276,74","84,14"
16/06/2017,"275,32","83,74"
19/06/2017,"274,19","83,37"
20/06/2017,"274,35","82,29"
21/06/2017,"275,25","82,66"
22/06/2017,"273,16","81,98"
23/06/2017,"272,72","81,68"
26/06/2017,"273,98",83
27/06/2017,"272,02","81,98"
28/06/2017,"268,82","81,83"
29/06/2017,"266,04","80,55"
30/06/2017,"263,75","79,63"
03/07/2017,"262,62","79,58"
04/07/2017,"262,16","79,25"
05/07/2017,"262,1","79,57"
06/07/2017,"260,71","79,03"
07/07/2017,"259,64","79,06"
10/07/2017,"256,13","78,57"
11/07/2017,"255,1","78,39"
12/07/2017,"254,25","79,31"
13/07/2017,"253,62","78,96"
14/07/2017,"252,57","79,4"
17/07/2017,"251,37",79
18/07/2017,"250,67","79,45"
19/07/2017,"248,21","78,9"
20/07/2017,"247,42","79,05"
21/07/2017,"246,32","78,5"
24/07/2017,"243,64","77,42"
25/07/2017,"243,4","76,81"
26/07/2017,"245,03","78,03"
27/07/2017,"245,56","77,78"
28/07/2017,"245,2","78,26"
31/07/2017,"244,53","78,48"
01/08/2017,"242,66","77,73"
02/08/2017,"241,33","77,3"
03/08/2017,"242,59","77,9"
04/08/2017,"242,31","77,54"
07/08/2017,"241,92","77,46"
08/08/2017,"242,07","77,49"
09/08/2017,"241,39","76,66"
10/08/2017,"239,98","75,75"
11/08/2017,"241,01","76,03"
14/08/2017,"241,5","75,68"
15/08/2017,"242,07","76,22"
16/08/2017,241,"76,48"
17/08/2017,"240,83","75,76"
18/08/2017,"239,75","76,23"
21/08/2017,"239,35","75,55"
